"","workerid","trial_index","points","choice","choice_goodbad","condition","source","final_points","expected_value","total_expected_value"
"451",823,31,1,2,"best","regret_late","data",28,0.7,36
"452",823,32,0,2,"best","regret_late","data",28,0.7,36
"453",823,33,1,2,"best","regret_late","data",28,0.7,36
"454",823,34,0,0,"worst","regret_late","data",28,0.2,36
"455",823,35,0,1,"medium","regret_late","data",28,0.5,36
"456",823,36,1,2,"best","regret_late","data",28,0.7,36
"457",823,37,0,2,"best","regret_late","data",28,0.7,36
"458",823,38,0,2,"best","regret_late","data",28,0.7,36
"459",823,39,1,2,"best","regret_late","data",28,0.7,36
"460",823,40,1,2,"best","regret_late","data",28,0.7,36
"461",823,41,0,2,"best","regret_late","data",28,0.7,36
"462",823,42,0,2,"best","regret_late","data",28,0.7,36
"463",823,43,0,2,"best","regret_late","data",28,0.7,36
"464",823,44,1,2,"best","regret_late","data",28,0.7,36
"465",823,45,0,2,"best","regret_late","data",28,0.7,36
"466",823,46,0,0,"worst","regret_late","data",28,0.2,36
"467",823,47,0,0,"worst","regret_late","data",28,0.2,36
"468",823,48,0,1,"medium","regret_late","data",28,0.5,36
"469",823,49,0,2,"best","regret_late","data",28,0.7,36
"470",823,50,1,2,"best","regret_late","data",28,0.7,36
"471",823,51,1,2,"best","regret_late","data",28,0.7,36
"472",823,52,1,2,"best","regret_late","data",28,0.7,36
"473",823,53,1,2,"best","regret_late","data",28,0.7,36
"474",823,54,0,2,"best","regret_late","data",28,0.7,36
"475",823,55,1,2,"best","regret_late","data",28,0.7,36
"476",823,56,0,2,"best","regret_late","data",28,0.7,36
"477",823,57,1,2,"best","regret_late","data",28,0.7,36
"478",823,58,0,2,"best","regret_late","data",28,0.7,36
"479",823,59,1,2,"best","regret_late","data",28,0.7,36
"480",823,60,1,2,"best","regret_late","data",28,0.7,36
"481",764,1,1,0,"best","regret_late","data",34,0.7,32.5
"482",764,2,1,1,"medium","regret_late","data",34,0.5,32.5
"483",764,3,0,2,"worst","regret_late","data",34,0.2,32.5
"484",764,4,1,1,"medium","regret_late","data",34,0.5,32.5
"485",764,5,0,1,"medium","regret_late","data",34,0.5,32.5
"486",764,6,1,0,"best","regret_late","data",34,0.7,32.5
"487",764,7,1,2,"worst","regret_late","data",34,0.2,32.5
"488",764,8,1,1,"medium","regret_late","data",34,0.5,32.5
"489",764,9,0,2,"worst","regret_late","data",34,0.2,32.5
"490",764,10,0,0,"best","regret_late","data",34,0.7,32.5
"491",764,11,1,1,"medium","regret_late","data",34,0.5,32.5
"492",764,12,1,1,"medium","regret_late","data",34,0.5,32.5
"493",764,13,0,1,"medium","regret_late","data",34,0.5,32.5
"494",764,14,0,2,"worst","regret_late","data",34,0.2,32.5
"495",764,15,1,0,"best","regret_late","data",34,0.7,32.5
"496",764,16,0,0,"best","regret_late","data",34,0.7,32.5
"497",764,17,1,0,"best","regret_late","data",34,0.7,32.5
"498",764,18,1,0,"best","regret_late","data",34,0.7,32.5
"499",764,19,1,0,"best","regret_late","data",34,0.7,32.5
"500",764,20,1,0,"best","regret_late","data",34,0.7,32.5
"501",764,21,0,1,"medium","regret_late","data",34,0.5,32.5
"502",764,22,0,2,"worst","regret_late","data",34,0.2,32.5
"503",764,23,1,0,"best","regret_late","data",34,0.7,32.5
"504",764,24,0,0,"best","regret_late","data",34,0.7,32.5
"505",764,25,0,0,"best","regret_late","data",34,0.7,32.5
"506",764,26,1,0,"best","regret_late","data",34,0.7,32.5
"507",764,27,1,0,"best","regret_late","data",34,0.7,32.5
"508",764,28,0,1,"medium","regret_late","data",34,0.5,32.5
"509",764,29,0,2,"worst","regret_late","data",34,0.2,32.5
"510",764,30,1,0,"best","regret_late","data",34,0.7,32.5
"511",764,31,0,1,"medium","regret_late","data",34,0.5,32.5
"512",764,32,0,1,"medium","regret_late","data",34,0.5,32.5
"513",764,33,0,2,"worst","regret_late","data",34,0.2,32.5
"514",764,34,1,0,"best","regret_late","data",34,0.7,32.5
"515",764,35,1,0,"best","regret_late","data",34,0.7,32.5
"516",764,36,1,1,"medium","regret_late","data",34,0.5,32.5
"517",764,37,1,0,"best","regret_late","data",34,0.7,32.5
"518",764,38,0,1,"medium","regret_late","data",34,0.5,32.5
"519",764,39,1,1,"medium","regret_late","data",34,0.5,32.5
"520",764,40,1,1,"medium","regret_late","data",34,0.5,32.5
"521",764,41,1,1,"medium","regret_late","data",34,0.5,32.5
"522",764,42,1,0,"best","regret_late","data",34,0.7,32.5
"523",764,43,1,0,"best","regret_late","data",34,0.7,32.5
"524",764,44,1,0,"best","regret_late","data",34,0.7,32.5
"525",764,45,0,0,"best","regret_late","data",34,0.7,32.5
"526",764,46,1,1,"medium","regret_late","data",34,0.5,32.5
"527",764,47,1,1,"medium","regret_late","data",34,0.5,32.5
"528",764,48,0,1,"medium","regret_late","data",34,0.5,32.5
"529",764,49,0,2,"worst","regret_late","data",34,0.2,32.5
"530",764,50,1,1,"medium","regret_late","data",34,0.5,32.5
"531",764,51,1,0,"best","regret_late","data",34,0.7,32.5
"532",764,52,0,1,"medium","regret_late","data",34,0.5,32.5
"533",764,53,0,0,"best","regret_late","data",34,0.7,32.5
"534",764,54,1,1,"medium","regret_late","data",34,0.5,32.5
"535",764,55,0,1,"medium","regret_late","data",34,0.5,32.5
"536",764,56,0,1,"medium","regret_late","data",34,0.5,32.5
"537",764,57,1,0,"best","regret_late","data",34,0.7,32.5
"538",764,58,1,0,"best","regret_late","data",34,0.7,32.5
"539",764,59,0,2,"worst","regret_late","data",34,0.2,32.5
"540",764,60,0,1,"medium","regret_late","data",34,0.5,32.5
"541",863,1,0,1,"worst","regret_late","data",45,0.2,41.5
"542",863,2,1,0,"best","regret_late","data",45,0.7,41.5
"543",863,3,1,0,"best","regret_late","data",45,0.7,41.5
"544",863,4,0,0,"best","regret_late","data",45,0.7,41.5
"545",863,5,1,0,"best","regret_late","data",45,0.7,41.5
"546",863,6,1,0,"best","regret_late","data",45,0.7,41.5
"547",863,7,1,0,"best","regret_late","data",45,0.7,41.5
"548",863,8,1,0,"best","regret_late","data",45,0.7,41.5
"549",863,9,1,0,"best","regret_late","data",45,0.7,41.5
"550",863,10,1,0,"best","regret_late","data",45,0.7,41.5
"551",863,11,1,0,"best","regret_late","data",45,0.7,41.5
"552",863,12,1,0,"best","regret_late","data",45,0.7,41.5
"553",863,13,1,0,"best","regret_late","data",45,0.7,41.5
"554",863,14,0,0,"best","regret_late","data",45,0.7,41.5
"555",863,15,0,0,"best","regret_late","data",45,0.7,41.5
"556",863,16,1,0,"best","regret_late","data",45,0.7,41.5
"557",863,17,1,0,"best","regret_late","data",45,0.7,41.5
"558",863,18,1,0,"best","regret_late","data",45,0.7,41.5
"559",863,19,0,0,"best","regret_late","data",45,0.7,41.5
"560",863,20,1,0,"best","regret_late","data",45,0.7,41.5
"561",863,21,1,0,"best","regret_late","data",45,0.7,41.5
"562",863,22,1,0,"best","regret_late","data",45,0.7,41.5
"563",863,23,1,0,"best","regret_late","data",45,0.7,41.5
"564",863,24,1,0,"best","regret_late","data",45,0.7,41.5
"565",863,25,0,0,"best","regret_late","data",45,0.7,41.5
"566",863,26,1,0,"best","regret_late","data",45,0.7,41.5
"567",863,27,1,0,"best","regret_late","data",45,0.7,41.5
"568",863,28,0,0,"best","regret_late","data",45,0.7,41.5
"569",863,29,0,0,"best","regret_late","data",45,0.7,41.5
"570",863,30,1,0,"best","regret_late","data",45,0.7,41.5
"571",863,31,1,0,"best","regret_late","data",45,0.7,41.5
"572",863,32,1,0,"best","regret_late","data",45,0.7,41.5
"573",863,33,1,0,"best","regret_late","data",45,0.7,41.5
"574",863,34,0,0,"best","regret_late","data",45,0.7,41.5
"575",863,35,1,0,"best","regret_late","data",45,0.7,41.5
"576",863,36,1,0,"best","regret_late","data",45,0.7,41.5
"577",863,37,1,0,"best","regret_late","data",45,0.7,41.5
"578",863,38,0,0,"best","regret_late","data",45,0.7,41.5
"579",863,39,1,0,"best","regret_late","data",45,0.7,41.5
"580",863,40,1,0,"best","regret_late","data",45,0.7,41.5
"581",863,41,1,0,"best","regret_late","data",45,0.7,41.5
"582",863,42,0,0,"best","regret_late","data",45,0.7,41.5
"583",863,43,1,0,"best","regret_late","data",45,0.7,41.5
"584",863,44,0,0,"best","regret_late","data",45,0.7,41.5
"585",863,45,1,0,"best","regret_late","data",45,0.7,41.5
"586",863,46,1,0,"best","regret_late","data",45,0.7,41.5
"587",863,47,1,0,"best","regret_late","data",45,0.7,41.5
"588",863,48,1,0,"best","regret_late","data",45,0.7,41.5
"589",863,49,1,0,"best","regret_late","data",45,0.7,41.5
"590",863,50,1,0,"best","regret_late","data",45,0.7,41.5
"591",863,51,1,0,"best","regret_late","data",45,0.7,41.5
"592",863,52,1,0,"best","regret_late","data",45,0.7,41.5
"593",863,53,1,0,"best","regret_late","data",45,0.7,41.5
"594",863,54,0,0,"best","regret_late","data",45,0.7,41.5
"595",863,55,1,0,"best","regret_late","data",45,0.7,41.5
"596",863,56,1,0,"best","regret_late","data",45,0.7,41.5
"597",863,57,0,0,"best","regret_late","data",45,0.7,41.5
"598",863,58,1,0,"best","regret_late","data",45,0.7,41.5
"599",863,59,1,0,"best","regret_late","data",45,0.7,41.5
"600",863,60,0,0,"best","regret_late","data",45,0.7,41.5
"601",780,1,1,1,"best","regret_late","data",32,0.7,33.4
"602",780,2,1,1,"best","regret_late","data",32,0.7,33.4
"603",780,3,0,1,"best","regret_late","data",32,0.7,33.4
"604",780,4,0,0,"worst","regret_late","data",32,0.2,33.4
"605",780,5,0,2,"medium","regret_late","data",32,0.5,33.4
"606",780,6,0,1,"best","regret_late","data",32,0.7,33.4
"607",780,7,0,0,"worst","regret_late","data",32,0.2,33.4
"608",780,8,0,0,"worst","regret_late","data",32,0.2,33.4
"609",780,9,1,2,"medium","regret_late","data",32,0.5,33.4
"610",780,10,1,2,"medium","regret_late","data",32,0.5,33.4
"611",780,11,1,1,"best","regret_late","data",32,0.7,33.4
"612",780,12,0,1,"best","regret_late","data",32,0.7,33.4
"613",780,13,0,0,"worst","regret_late","data",32,0.2,33.4
"614",780,14,1,2,"medium","regret_late","data",32,0.5,33.4
"615",780,15,1,2,"medium","regret_late","data",32,0.5,33.4
"616",780,16,0,1,"best","regret_late","data",32,0.7,33.4
"617",780,17,0,2,"medium","regret_late","data",32,0.5,33.4
"618",780,18,0,0,"worst","regret_late","data",32,0.2,33.4
"619",780,19,0,1,"best","regret_late","data",32,0.7,33.4
"620",780,20,0,2,"medium","regret_late","data",32,0.5,33.4
"621",780,21,1,1,"best","regret_late","data",32,0.7,33.4
"622",780,22,1,1,"best","regret_late","data",32,0.7,33.4
"623",780,23,1,2,"medium","regret_late","data",32,0.5,33.4
"624",780,24,0,2,"medium","regret_late","data",32,0.5,33.4
"625",780,25,0,1,"best","regret_late","data",32,0.7,33.4
"626",780,26,1,0,"worst","regret_late","data",32,0.2,33.4
"627",780,27,1,0,"worst","regret_late","data",32,0.2,33.4
"628",780,28,0,1,"best","regret_late","data",32,0.7,33.4
"629",780,29,0,0,"worst","regret_late","data",32,0.2,33.4
"630",780,30,0,2,"medium","regret_late","data",32,0.5,33.4
"631",780,31,0,2,"medium","regret_late","data",32,0.5,33.4
"632",780,32,0,1,"best","regret_late","data",32,0.7,33.4
"633",780,33,1,1,"best","regret_late","data",32,0.7,33.4
"634",780,34,1,1,"best","regret_late","data",32,0.7,33.4
"635",780,35,1,2,"medium","regret_late","data",32,0.5,33.4
"636",780,36,0,2,"medium","regret_late","data",32,0.5,33.4
"637",780,37,0,0,"worst","regret_late","data",32,0.2,33.4
"638",780,38,1,1,"best","regret_late","data",32,0.7,33.4
"639",780,39,1,1,"best","regret_late","data",32,0.7,33.4
"640",780,40,1,1,"best","regret_late","data",32,0.7,33.4
"641",780,41,1,2,"medium","regret_late","data",32,0.5,33.4
"642",780,42,1,2,"medium","regret_late","data",32,0.5,33.4
"643",780,43,1,1,"best","regret_late","data",32,0.7,33.4
"644",780,44,0,2,"medium","regret_late","data",32,0.5,33.4
"645",780,45,1,1,"best","regret_late","data",32,0.7,33.4
"646",780,46,1,1,"best","regret_late","data",32,0.7,33.4
"647",780,47,1,1,"best","regret_late","data",32,0.7,33.4
"648",780,48,1,1,"best","regret_late","data",32,0.7,33.4
"649",780,49,1,1,"best","regret_late","data",32,0.7,33.4
"650",780,50,1,1,"best","regret_late","data",32,0.7,33.4
"651",780,51,1,1,"best","regret_late","data",32,0.7,33.4
"652",780,52,1,1,"best","regret_late","data",32,0.7,33.4
"653",780,53,0,1,"best","regret_late","data",32,0.7,33.4
"654",780,54,0,2,"medium","regret_late","data",32,0.5,33.4
"655",780,55,0,1,"best","regret_late","data",32,0.7,33.4
"656",780,56,0,0,"worst","regret_late","data",32,0.2,33.4
"657",780,57,0,2,"medium","regret_late","data",32,0.5,33.4
"658",780,58,1,1,"best","regret_late","data",32,0.7,33.4
"659",780,59,1,1,"best","regret_late","data",32,0.7,33.4
"660",780,60,1,1,"best","regret_late","data",32,0.7,33.4
"661",770,1,0,0,"medium","regret_late","data",31,0.5,30
"662",770,2,1,2,"best","regret_late","data",31,0.7,30
"663",770,3,0,1,"worst","regret_late","data",31,0.2,30
"664",770,4,1,2,"best","regret_late","data",31,0.7,30
"665",770,5,0,0,"medium","regret_late","data",31,0.5,30
"666",770,6,1,0,"medium","regret_late","data",31,0.5,30
"667",770,7,1,1,"worst","regret_late","data",31,0.2,30
"668",770,8,1,2,"best","regret_late","data",31,0.7,30
"669",770,9,1,0,"medium","regret_late","data",31,0.5,30
"670",770,10,1,0,"medium","regret_late","data",31,0.5,30
"671",770,11,0,1,"worst","regret_late","data",31,0.2,30
"672",770,12,0,0,"medium","regret_late","data",31,0.5,30
"673",770,13,0,2,"best","regret_late","data",31,0.7,30
"674",770,14,0,2,"best","regret_late","data",31,0.7,30
"675",770,15,1,0,"medium","regret_late","data",31,0.5,30
"676",770,16,1,1,"worst","regret_late","data",31,0.2,30
"677",770,17,0,0,"medium","regret_late","data",31,0.5,30
"678",770,18,0,1,"worst","regret_late","data",31,0.2,30
"679",770,19,1,2,"best","regret_late","data",31,0.7,30
"680",770,20,1,2,"best","regret_late","data",31,0.7,30
"681",770,21,0,0,"medium","regret_late","data",31,0.5,30
"682",770,22,1,1,"worst","regret_late","data",31,0.2,30
"683",770,23,1,0,"medium","regret_late","data",31,0.5,30
"684",770,24,1,2,"best","regret_late","data",31,0.7,30
"685",770,25,1,0,"medium","regret_late","data",31,0.5,30
"686",770,26,1,1,"worst","regret_late","data",31,0.2,30
"687",770,27,1,2,"best","regret_late","data",31,0.7,30
"688",770,28,0,0,"medium","regret_late","data",31,0.5,30
"689",770,29,1,0,"medium","regret_late","data",31,0.5,30
"690",770,30,0,1,"worst","regret_late","data",31,0.2,30
"691",770,31,0,2,"best","regret_late","data",31,0.7,30
"692",770,32,1,0,"medium","regret_late","data",31,0.5,30
"693",770,33,0,1,"worst","regret_late","data",31,0.2,30
"694",770,34,1,0,"medium","regret_late","data",31,0.5,30
"695",770,35,1,2,"best","regret_late","data",31,0.7,30
"696",770,36,0,1,"worst","regret_late","data",31,0.2,30
"697",770,37,1,0,"medium","regret_late","data",31,0.5,30
"698",770,38,0,1,"worst","regret_late","data",31,0.2,30
"699",770,39,1,2,"best","regret_late","data",31,0.7,30
"700",770,40,1,2,"best","regret_late","data",31,0.7,30
"701",770,41,1,2,"best","regret_late","data",31,0.7,30
"702",770,42,0,2,"best","regret_late","data",31,0.7,30
"703",770,43,0,0,"medium","regret_late","data",31,0.5,30
"704",770,44,0,1,"worst","regret_late","data",31,0.2,30
"705",770,45,0,0,"medium","regret_late","data",31,0.5,30
"706",770,46,1,2,"best","regret_late","data",31,0.7,30
"707",770,47,0,0,"medium","regret_late","data",31,0.5,30
"708",770,48,0,0,"medium","regret_late","data",31,0.5,30
"709",770,49,0,1,"worst","regret_late","data",31,0.2,30
"710",770,50,1,2,"best","regret_late","data",31,0.7,30
"711",770,51,1,2,"best","regret_late","data",31,0.7,30
"712",770,52,0,2,"best","regret_late","data",31,0.7,30
"713",770,53,0,0,"medium","regret_late","data",31,0.5,30
"714",770,54,0,0,"medium","regret_late","data",31,0.5,30
"715",770,55,0,1,"worst","regret_late","data",31,0.2,30
"716",770,56,1,2,"best","regret_late","data",31,0.7,30
"717",770,57,0,2,"best","regret_late","data",31,0.7,30
"718",770,58,1,0,"medium","regret_late","data",31,0.5,30
"719",770,59,1,0,"medium","regret_late","data",31,0.5,30
"720",770,60,0,0,"medium","regret_late","data",31,0.5,30
"721",795,1,0,0,"medium","regret_late","data",35,0.5,39.8
"722",795,2,0,2,"worst","regret_late","data",35,0.2,39.8
"723",795,3,0,0,"medium","regret_late","data",35,0.5,39.8
"724",795,4,1,1,"best","regret_late","data",35,0.7,39.8
"725",795,5,0,1,"best","regret_late","data",35,0.7,39.8
"726",795,6,1,1,"best","regret_late","data",35,0.7,39.8
"727",795,7,1,1,"best","regret_late","data",35,0.7,39.8
"728",795,8,0,1,"best","regret_late","data",35,0.7,39.8
"729",795,9,1,1,"best","regret_late","data",35,0.7,39.8
"730",795,10,1,1,"best","regret_late","data",35,0.7,39.8
"731",795,11,1,1,"best","regret_late","data",35,0.7,39.8
"732",795,12,0,1,"best","regret_late","data",35,0.7,39.8
"733",795,13,0,1,"best","regret_late","data",35,0.7,39.8
"734",795,14,1,1,"best","regret_late","data",35,0.7,39.8
"735",795,15,1,1,"best","regret_late","data",35,0.7,39.8
"736",795,16,1,1,"best","regret_late","data",35,0.7,39.8
"737",795,17,1,1,"best","regret_late","data",35,0.7,39.8
"738",795,18,1,1,"best","regret_late","data",35,0.7,39.8
"739",795,19,1,1,"best","regret_late","data",35,0.7,39.8
"740",795,20,1,1,"best","regret_late","data",35,0.7,39.8
"741",795,21,0,1,"best","regret_late","data",35,0.7,39.8
"742",795,22,1,1,"best","regret_late","data",35,0.7,39.8
"743",795,23,1,1,"best","regret_late","data",35,0.7,39.8
"744",795,24,1,1,"best","regret_late","data",35,0.7,39.8
"745",795,25,0,1,"best","regret_late","data",35,0.7,39.8
"746",795,26,0,1,"best","regret_late","data",35,0.7,39.8
"747",795,27,1,1,"best","regret_late","data",35,0.7,39.8
"748",795,28,1,1,"best","regret_late","data",35,0.7,39.8
"749",795,29,1,1,"best","regret_late","data",35,0.7,39.8
"750",795,30,1,1,"best","regret_late","data",35,0.7,39.8
"751",795,31,1,0,"medium","regret_late","data",35,0.5,39.8
"752",795,32,0,0,"medium","regret_late","data",35,0.5,39.8
"753",795,33,0,0,"medium","regret_late","data",35,0.5,39.8
"754",795,34,0,0,"medium","regret_late","data",35,0.5,39.8
"755",795,35,0,2,"worst","regret_late","data",35,0.2,39.8
"756",795,36,0,1,"best","regret_late","data",35,0.7,39.8
"757",795,37,1,1,"best","regret_late","data",35,0.7,39.8
"758",795,38,1,1,"best","regret_late","data",35,0.7,39.8
"759",795,39,0,1,"best","regret_late","data",35,0.7,39.8
"760",795,40,1,1,"best","regret_late","data",35,0.7,39.8
"761",795,41,1,1,"best","regret_late","data",35,0.7,39.8
"762",795,42,1,1,"best","regret_late","data",35,0.7,39.8
"763",795,43,0,1,"best","regret_late","data",35,0.7,39.8
"764",795,44,1,1,"best","regret_late","data",35,0.7,39.8
"765",795,45,0,1,"best","regret_late","data",35,0.7,39.8
"766",795,46,1,1,"best","regret_late","data",35,0.7,39.8
"767",795,47,1,1,"best","regret_late","data",35,0.7,39.8
"768",795,48,1,1,"best","regret_late","data",35,0.7,39.8
"769",795,49,1,1,"best","regret_late","data",35,0.7,39.8
"770",795,50,0,1,"best","regret_late","data",35,0.7,39.8
"771",795,51,0,1,"best","regret_late","data",35,0.7,39.8
"772",795,52,1,1,"best","regret_late","data",35,0.7,39.8
"773",795,53,0,1,"best","regret_late","data",35,0.7,39.8
"774",795,54,0,1,"best","regret_late","data",35,0.7,39.8
"775",795,55,1,1,"best","regret_late","data",35,0.7,39.8
"776",795,56,0,1,"best","regret_late","data",35,0.7,39.8
"777",795,57,1,1,"best","regret_late","data",35,0.7,39.8
"778",795,58,0,1,"best","regret_late","data",35,0.7,39.8
"779",795,59,1,1,"best","regret_late","data",35,0.7,39.8
"780",795,60,0,1,"best","regret_late","data",35,0.7,39.8
"781",813,1,0,0,"worst","regret_late","data",38,0.2,36.6
"782",813,2,1,1,"best","regret_late","data",38,0.7,36.6
"783",813,3,1,2,"medium","regret_late","data",38,0.5,36.6
"784",813,4,1,1,"best","regret_late","data",38,0.7,36.6
"785",813,5,0,2,"medium","regret_late","data",38,0.5,36.6
"786",813,6,0,1,"best","regret_late","data",38,0.7,36.6
"787",813,7,1,1,"best","regret_late","data",38,0.7,36.6
"788",813,8,0,1,"best","regret_late","data",38,0.7,36.6
"789",813,9,1,1,"best","regret_late","data",38,0.7,36.6
"790",813,10,1,1,"best","regret_late","data",38,0.7,36.6
"791",813,11,1,1,"best","regret_late","data",38,0.7,36.6
